"","age","type_employer","fnlwgt","education","marital","occupation","relationship","race","sex","capital_gain","capital_loss","hr_per_week","country","income"
"25186",28,3,161087,6,1,2,1,2,2,0,0,45,3,1
"25187",63,3,424591,2,2,7,2,1,1,0,0,40,1,1
"25188",36,4,203836,6,2,3,2,1,1,0,0,50,1,1
"25189",58,1,110199,9,2,8,2,1,1,0,0,40,1,1
"25191",42,3,255667,6,2,7,2,1,1,0,0,50,1,0
"25192",39,3,193689,6,2,10,2,1,1,0,0,40,1,1
"25195",28,3,233275,1,1,4,1,1,1,0,0,45,1,1
"25196",51,3,215404,1,2,4,2,4,1,15024,0,40,1,0
"25197",45,3,201865,1,4,2,5,1,1,0,0,40,1,1
"25198",45,3,118889,8,2,7,2,1,1,0,0,40,1,1
"25199",23,1,368739,1,1,4,1,1,2,0,0,40,1,1
"25200",38,3,123833,6,1,5,1,1,1,0,1408,40,1,1
"25201",38,3,171344,3,4,8,4,1,1,0,0,36,5,1
"25204",17,3,167658,16,1,6,4,1,2,0,0,6,1,1
"25205",31,3,348504,1,2,2,2,1,1,0,0,50,1,1
"25206",22,3,258509,2,1,8,4,2,1,0,0,24,1,1
"25207",47,1,108890,2,3,1,5,1,2,1831,0,38,1,1
"25208",28,3,188236,6,1,1,1,1,2,0,0,40,1,1
"25211",29,3,142555,4,1,4,1,2,1,0,0,42,1,1
"25213",52,4,207841,6,2,1,2,1,1,0,0,40,1,1
"25214",35,3,187329,1,1,4,1,1,2,0,0,40,1,1
"25215",28,3,270973,7,1,1,4,1,2,0,0,40,1,1
"25217",21,3,175166,6,1,1,4,1,2,2176,0,40,1,1
"25218",45,5,160187,2,4,1,5,2,2,0,0,40,1,1
"25219",21,3,197918,2,1,8,4,1,1,0,0,40,1,1
"25220",74,3,192290,13,2,1,2,1,1,0,0,20,1,1
"25223",44,3,147206,6,2,7,2,1,1,7688,0,45,1,0
"25226",61,3,124648,13,3,10,1,1,2,0,0,40,1,1
"25227",43,3,185057,2,3,2,1,1,2,0,0,30,1,0
"25229",18,3,164441,6,1,1,4,1,2,0,0,38,1,1
"25231",33,3,319854,1,5,4,1,1,1,4650,0,35,1,1
"25232",19,6,148955,6,1,5,4,3,2,0,0,35,6,1
"25233",23,3,32950,6,1,8,1,1,1,4101,0,40,1,1
"25234",37,3,206699,2,3,11,4,1,1,0,0,45,1,1
"25236",36,3,31438,2,3,8,5,1,1,0,0,43,1,1
"25237",45,3,168598,16,2,1,3,2,2,3103,0,40,1,0
"25238",32,3,97306,1,1,1,1,1,2,0,0,48,1,1
"25239",65,3,106910,3,3,5,1,3,2,0,0,15,1,1
"25240",18,2,29582,3,1,7,4,1,1,0,0,40,1,1
"25242",29,3,110226,4,1,6,1,1,1,0,0,65,1,1
"25243",53,3,240914,6,2,7,2,1,1,0,0,40,1,1
"25245",27,3,105817,1,1,7,1,1,1,0,0,45,1,1
"25246",24,1,330836,2,2,12,2,1,1,0,0,40,1,1
"25249",45,3,75673,8,7,1,1,3,2,0,0,40,1,1
"25250",36,3,185744,6,2,2,3,1,2,0,0,35,1,0
"25251",36,3,186035,3,2,7,2,1,1,5178,0,40,1,0
"25254",39,3,115289,6,3,6,4,1,1,0,1380,70,1,1
"25255",50,3,74879,2,4,3,5,1,2,0,0,40,1,1
"25256",38,3,117312,2,2,2,3,1,2,15024,0,40,1,0
"25257",58,3,272902,1,7,2,5,1,2,0,0,40,1,1
"25258",44,6,220230,2,2,5,2,2,1,0,0,48,1,1
"25259",24,3,90934,1,1,6,4,3,1,0,0,55,1,1
"25260",52,6,234286,2,2,2,2,1,1,15024,0,40,1,0
"25261",46,3,364548,1,3,6,1,1,1,8614,0,40,1,0
"25262",50,6,283676,10,2,4,2,1,1,15024,0,60,1,0
"25264",40,3,70761,7,1,11,1,2,1,0,0,40,1,1
"25266",24,3,124242,2,1,1,4,1,2,0,0,40,1,1
"25267",58,3,53481,1,2,2,2,1,1,0,0,70,1,1
"25268",26,3,287797,6,2,7,2,1,1,0,0,45,1,1
"25269",22,3,188274,7,1,3,4,1,1,0,0,40,1,1
"25271",78,3,74795,7,7,1,1,1,2,0,0,4,1,1
"25272",36,3,218490,1,2,4,2,1,1,0,0,45,11,0
"25273",43,5,94937,1,2,4,3,1,2,0,0,28,1,1
"25274",60,3,109511,9,2,3,2,1,1,0,0,40,1,1
"25275",49,5,269527,4,2,4,2,1,1,7298,0,40,1,0
"25276",50,6,201689,9,2,7,2,1,1,0,1977,63,1,0
"25277",34,2,120672,9,1,3,5,2,1,0,0,10,1,1
"25278",46,3,130779,6,2,1,2,1,1,0,0,40,1,1
"25280",69,3,114801,2,2,5,2,1,1,0,0,20,1,1
"25281",32,3,180284,13,2,7,2,1,1,0,0,40,1,0
"25282",40,5,27444,1,1,4,1,1,1,0,0,50,1,0
"25283",61,3,180382,12,2,3,2,1,1,3411,0,45,1,1
"25284",56,3,143266,6,2,2,2,1,1,0,0,40,1,0
"25285",47,3,139268,2,2,11,2,1,1,0,0,40,1,1
"25286",29,3,126208,2,2,10,2,2,1,0,0,40,1,1
"25287",37,3,186191,2,2,10,2,1,1,0,0,46,1,1
"25288",51,3,197163,11,1,4,1,1,2,0,2559,50,1,0
"25291",51,2,124963,11,3,4,1,1,1,0,0,80,1,0
"25292",24,3,188925,8,2,10,2,1,1,0,0,40,1,1
"25294",40,3,388725,6,3,2,1,1,1,0,0,40,1,1
"25295",34,3,113543,4,1,2,4,1,1,0,0,40,1,1
"25296",61,3,187636,1,3,2,5,1,2,0,0,40,1,1
"25297",56,6,267763,2,2,2,2,1,1,0,0,40,1,1
"25298",69,4,143849,3,7,1,1,1,2,0,0,20,1,1
"25299",41,2,97277,8,3,5,5,1,2,0,0,10,1,1
"25300",40,3,199303,2,2,7,2,1,1,0,0,40,1,1
"25301",57,3,124852,6,1,3,4,2,1,0,0,40,1,1
"25303",53,3,97005,2,2,7,2,1,1,0,0,46,1,0
"25304",90,3,175444,9,5,5,1,1,2,0,0,15,1,1
"25306",51,4,124076,1,7,1,1,1,2,0,0,40,1,1
"25308",51,3,280278,13,5,1,5,2,2,0,0,40,1,1
"25310",42,3,202188,6,3,2,1,1,2,0,1741,50,1,1
"25311",42,3,198422,6,3,1,4,1,2,0,0,40,1,1
"25312",29,3,82242,11,1,4,5,1,1,27828,0,45,11,0
"25317",40,3,321856,2,3,8,1,1,1,0,0,60,1,0
"25319",31,3,144064,6,2,2,2,1,1,0,0,40,1,1
"25320",60,3,139586,8,7,2,5,3,2,0,0,40,1,0
"25321",32,3,419691,16,2,6,2,1,1,0,0,40,1,0
"25322",66,3,212759,1,2,2,2,1,1,6767,0,20,1,1
"25324",40,3,205706,2,2,2,3,1,2,0,0,40,1,1
"25327",43,3,200734,2,5,5,1,2,2,0,0,40,1,1
"25328",52,3,81859,2,2,10,2,1,1,0,0,48,1,0
"25329",31,3,159589,2,1,5,1,1,1,0,0,85,1,1
"25330",28,3,300915,2,2,8,2,1,1,0,0,60,1,1
"25331",44,3,185057,4,1,4,1,1,2,0,0,35,1,1
"25332",37,2,42044,6,2,9,2,1,1,0,0,84,1,1
"25333",35,3,166416,1,2,2,2,1,1,0,0,50,1,0
"25334",42,3,212737,5,5,7,5,2,1,0,0,40,1,1
"25335",18,3,236069,13,1,5,4,2,1,0,0,10,1,1
"25337",54,4,27432,2,2,1,2,1,1,0,0,40,1,0
"25340",27,3,29261,6,1,6,5,1,1,0,0,50,1,1
"25341",26,3,359543,1,1,1,4,1,2,0,0,40,5,1
"25342",41,5,227644,6,2,7,2,1,1,0,0,40,1,1
"25343",41,3,90021,2,2,3,2,1,1,0,0,40,1,1
"25344",32,3,188154,6,3,10,5,1,2,0,0,40,1,1
"25345",18,3,110142,2,1,1,4,1,2,0,0,30,1,1
"25347",37,3,175720,13,1,3,1,1,1,0,0,40,1,1
"25349",46,3,35969,1,2,2,2,1,1,0,0,51,1,1
"25350",24,3,433330,2,3,10,1,1,1,0,0,40,1,1
"25358",18,3,444607,6,1,6,4,1,2,0,0,25,1,1
"25359",32,3,176998,1,2,2,2,1,1,0,0,40,1,1
"25361",34,1,366198,10,2,4,2,1,1,0,0,45,11,0
"25362",35,3,180686,2,2,7,2,1,1,3137,0,40,1,1
"25363",26,3,108019,2,1,7,4,1,1,3325,0,40,1,1
"25364",24,3,153542,6,1,6,6,1,1,0,0,35,1,1
"25365",45,2,210364,2,2,6,2,1,1,15024,0,80,1,0
"25366",36,3,185394,13,1,3,1,1,2,0,0,34,1,1
"25367",44,3,222703,9,2,10,2,5,1,0,0,40,36,1
"25369",57,3,161964,2,2,7,2,1,1,0,0,55,1,1
"25370",41,2,375574,6,2,6,2,1,1,0,0,60,5,0
"25371",20,5,312427,2,2,12,2,2,1,0,0,30,7,1
"25372",32,3,53373,6,2,7,2,1,1,0,0,36,1,1
"25373",60,3,166330,2,2,5,3,1,2,99999,0,40,1,0
"25374",38,6,124665,1,1,7,1,1,2,0,0,20,1,1
"25379",59,3,231377,6,2,2,2,1,1,0,1848,45,1,0
"25380",45,1,127089,4,3,2,1,1,1,0,0,45,1,1
"25381",76,5,329355,2,7,5,1,1,2,0,0,13,1,1
"25382",45,3,178319,1,2,10,2,1,1,0,0,40,1,0
"25383",49,5,304246,4,5,4,5,1,2,0,0,70,1,1
"25384",36,5,174640,8,1,12,1,2,2,0,0,60,1,0
"25388",21,3,102766,6,3,7,4,1,1,0,0,40,1,1
"25390",26,3,136309,1,1,5,1,1,1,0,0,40,1,1
"25392",31,2,33117,4,1,4,1,1,1,0,0,45,9,1
"25393",57,5,199546,4,3,5,5,2,2,0,0,40,1,1
"25394",39,3,184128,3,3,6,6,1,2,0,0,40,1,1
"25395",36,3,337039,7,1,11,1,2,1,14344,0,40,9,0
"25398",80,3,91901,2,2,7,2,1,1,0,0,25,1,1
"25400",40,3,153238,1,2,2,2,1,1,0,1902,32,1,0
"25403",19,1,67217,6,1,5,1,1,1,594,0,24,1,1
"25405",59,3,102193,2,2,8,2,1,1,0,0,45,1,1
"25406",63,3,20323,6,3,5,1,1,2,0,0,40,1,1
"25407",26,3,122206,2,1,7,6,1,1,0,0,40,1,1
"25408",41,3,200652,5,3,5,6,1,2,0,0,35,1,1
"25409",42,3,173590,6,2,1,2,1,1,0,1628,40,1,1
"25413",47,3,316101,2,3,1,1,1,2,0,0,40,1,1
"25418",21,3,40052,6,1,1,1,1,1,0,2001,45,1,1
"25419",39,3,120074,2,3,3,1,1,1,0,0,40,1,1
"25421",18,3,60981,6,1,6,4,1,2,2176,0,35,1,1
"25422",59,3,77884,8,1,7,1,3,1,0,0,40,1,1
"25423",50,3,65408,2,2,7,2,1,1,0,0,50,1,0
"25424",31,3,173279,1,2,11,2,3,1,0,0,40,1,0
"25425",52,3,318351,6,2,1,3,1,2,0,0,40,1,0
"25426",41,2,157686,6,2,2,2,1,1,0,0,40,1,0
"25427",45,3,277434,7,7,11,5,1,1,0,0,40,1,0
"25430",50,3,268553,2,2,8,2,1,1,7298,0,40,1,0
"25431",20,3,41356,7,1,1,1,1,2,0,0,32,1,1
"25432",43,3,459342,2,3,1,1,1,2,0,0,40,1,1
"25433",48,5,148549,1,2,4,2,1,1,0,0,40,1,1
"25435",54,3,104501,6,2,6,2,1,1,15024,0,40,1,0
"25438",51,6,100029,10,2,4,2,1,1,15024,0,40,1,0
"25439",54,3,215990,4,2,2,2,1,1,0,1887,44,1,0
"25440",32,1,111567,2,2,7,2,1,1,0,0,49,1,0
"25441",46,3,319163,2,2,7,2,2,1,0,0,40,1,1
"25442",60,3,160155,1,2,2,2,1,1,0,0,12,1,1
"25445",56,6,119891,6,2,2,2,1,1,0,1672,40,1,1
"25447",35,3,299353,2,1,5,5,2,2,0,0,40,1,1
"25448",30,3,63861,7,1,11,1,1,2,0,0,40,1,1
"25449",29,3,112403,6,1,3,1,1,1,0,0,35,1,1
"25450",49,3,83610,1,2,2,2,1,1,7688,0,66,1,0
"25451",28,3,452808,13,1,3,1,1,1,0,0,40,1,1
"25452",30,3,176871,6,5,1,5,2,2,0,0,40,1,1
"25453",45,3,100651,2,3,5,1,1,1,0,1980,40,1,1
"25454",17,3,266134,13,1,5,4,1,1,0,0,12,1,1
"25455",54,5,196307,13,2,1,2,1,1,0,0,40,1,1
"25456",31,3,87891,6,2,1,2,1,1,0,0,40,1,1
"25457",54,3,182314,10,2,2,2,1,1,0,1977,50,1,0
"25458",55,3,136819,1,2,2,2,1,1,0,0,40,1,1
"25459",26,3,181666,7,2,1,4,1,2,0,0,40,1,1
"25461",34,3,27494,2,3,7,1,4,1,0,0,48,1,0
"25462",38,3,338320,1,2,4,2,1,1,0,0,40,10,1
"25464",41,3,96635,2,1,2,1,3,1,0,0,60,1,1
"25466",56,6,109856,1,2,2,2,1,1,15024,0,50,1,0
"25467",33,3,82393,2,1,7,4,3,1,0,0,40,1,1
"25470",32,2,56026,1,2,6,6,1,1,0,0,45,1,1
"25472",43,3,117158,6,2,7,2,1,1,0,0,45,1,0
"25473",40,3,193144,2,3,5,5,1,2,0,0,36,1,1
"25474",19,2,137578,2,1,5,4,1,1,0,0,53,1,1
"25475",23,3,234108,7,1,3,4,1,1,0,0,32,1,1
"25476",40,3,155767,2,5,10,5,1,1,0,0,40,1,1
"25477",59,3,110820,2,3,7,1,1,1,0,0,38,1,0
"25478",43,3,403276,2,2,7,2,1,1,0,0,40,1,1
"25479",43,2,147269,13,2,7,2,1,1,0,0,60,1,1
"25481",26,3,165673,2,2,6,2,1,1,0,0,40,1,1
"25482",68,6,182131,6,2,2,2,1,1,10605,0,20,1,0
"25483",41,3,204415,1,2,6,2,1,1,0,0,48,1,0
"25484",32,2,92531,2,3,7,5,1,1,0,0,40,1,1
"25486",20,3,228649,2,1,5,4,1,1,0,0,40,1,1
"25488",33,3,160784,13,2,7,2,1,1,0,0,40,1,1
"25489",26,5,163189,6,2,5,6,1,1,0,0,40,1,1
"25490",29,3,146343,2,1,5,5,2,2,0,0,25,1,1
"25491",20,3,225811,2,1,6,4,1,2,0,0,23,1,1
"25493",58,3,374108,6,3,4,5,1,2,0,0,40,1,1
"25494",32,3,93930,2,3,10,1,1,1,0,0,40,1,1
"25495",23,3,412248,7,1,5,1,1,2,0,0,25,1,1
"25496",30,3,427474,5,2,5,2,1,1,0,0,40,5,1
"25497",67,1,160158,6,2,9,2,1,1,0,0,8,1,1
"25498",26,3,159603,7,1,1,5,1,2,0,0,32,1,1
"25500",27,5,163862,2,2,8,2,1,1,0,0,60,1,1
"25501",29,7,212588,6,2,9,4,1,1,0,0,65,1,1
"25502",38,1,321943,10,2,4,2,1,1,0,0,40,1,0
"25504",48,3,287480,4,2,11,2,1,1,0,0,40,1,0
"25505",52,3,135607,6,7,5,5,2,2,0,0,40,1,1
"25507",18,3,88642,6,1,6,4,1,1,0,0,15,1,1
"25508",28,3,227104,6,3,6,1,1,1,0,0,30,1,1
"25509",34,3,157289,6,2,7,2,1,1,0,0,40,1,1
"25510",62,3,213321,2,2,4,2,1,1,0,0,40,1,0
"25511",46,3,294907,12,2,10,2,1,1,0,0,40,5,1
"25512",30,3,251411,6,3,1,5,1,2,0,0,40,1,1
"25513",20,3,183594,6,1,8,4,1,1,0,0,40,1,1
"25515",55,3,217802,6,2,1,2,2,1,0,0,25,1,1
"25516",20,3,388156,6,1,4,4,1,1,0,0,24,1,1
"25517",54,3,447555,13,2,8,2,2,1,0,0,40,1,1
"25518",27,3,204098,13,1,7,1,1,1,0,0,30,1,1
"25519",43,3,193882,6,1,1,1,1,1,0,0,55,1,1
"25520",17,3,89870,13,1,5,4,1,1,0,0,40,1,1
"25521",48,1,49595,4,3,12,1,1,1,0,0,72,1,1
"25522",34,3,228873,1,1,2,4,1,1,0,0,40,1,1
"25523",66,3,108185,5,2,7,2,2,1,0,0,40,1,1
"25524",29,3,176027,1,1,4,1,1,2,0,0,40,1,1
"25525",43,3,405374,6,5,7,1,2,1,0,0,40,1,1
"25527",56,3,178353,6,2,4,2,1,1,0,0,40,1,0
"25530",45,3,20534,6,5,7,1,1,1,0,0,41,1,1
"25531",29,6,156815,2,2,5,2,1,1,0,0,40,1,1
"25533",43,3,245056,2,2,1,2,2,1,0,0,40,1,0
"25534",33,5,422718,2,2,5,2,1,1,0,0,40,1,1
"25535",45,2,118081,6,2,5,2,1,1,3103,0,42,1,1
"25536",25,3,262978,6,1,6,1,1,1,0,0,30,1,1
"25537",25,3,187577,2,2,7,2,1,1,0,0,40,1,1
"25538",69,3,259323,11,3,4,1,1,1,0,0,5,1,1
"25539",37,3,160920,7,2,1,2,1,1,0,0,40,1,1
"25540",20,3,194247,2,1,2,1,1,1,0,0,25,1,1
"25542",17,3,123335,13,1,6,4,1,2,0,0,20,1,1
"25545",55,3,208019,12,2,10,2,1,1,0,0,40,5,1
"25546",39,3,318452,3,2,4,2,1,1,0,0,60,1,1
"25547",41,3,207779,2,5,5,1,1,2,0,0,40,1,1
"25549",51,3,673764,8,2,2,2,1,1,0,0,50,1,0
"25551",40,3,133974,6,3,10,4,1,1,0,0,40,1,1
"25553",23,3,152140,2,1,6,1,1,2,0,0,40,1,1
"25554",45,5,287920,4,2,4,2,1,1,0,0,50,1,0
"25555",51,3,289572,1,2,6,2,1,1,7688,0,50,1,0
"25558",36,2,224886,1,2,2,2,1,1,2407,0,40,1,1
"25560",33,3,129529,2,3,10,1,1,1,0,0,40,1,1
"25563",45,3,72844,2,3,2,1,1,2,0,0,46,1,1
"25565",19,3,64112,16,1,1,1,1,2,0,0,40,1,1
"25566",34,1,20057,6,4,1,5,3,2,0,0,38,13,1
"25568",25,3,132683,2,1,14,1,1,2,0,0,50,1,1
"25570",59,2,144071,12,2,5,2,1,1,2580,0,15,26,1
"25571",28,3,148429,2,2,10,2,1,1,2885,0,40,1,1
"25572",19,3,168601,3,1,5,6,1,1,0,0,30,1,1
"25574",58,4,243929,1,1,4,1,1,1,0,0,48,1,1
"25575",21,3,215039,2,1,7,4,1,1,0,0,13,1,1
"25576",47,2,185673,2,2,2,2,1,1,0,0,50,1,0
"25577",30,3,121142,1,1,6,1,1,1,0,0,40,1,0
"25578",41,3,173858,9,2,7,2,3,1,0,0,40,20,1
"25579",59,3,87247,13,3,10,1,1,2,0,0,40,9,1
"25580",43,3,334991,6,5,8,5,1,1,4934,0,51,1,0
"25581",48,3,93476,2,5,1,1,1,2,0,2001,40,1,1
"25582",44,3,174283,1,2,6,2,1,1,0,0,50,1,0
"25583",44,3,128676,6,1,1,1,2,2,0,0,40,1,1
"25584",24,3,205844,1,1,2,4,2,2,0,0,40,1,1
"25585",28,3,62535,2,2,7,2,1,1,0,0,43,1,1
"25586",50,3,240612,2,4,2,5,1,2,0,0,10,1,1
"25587",33,3,176992,6,2,7,2,1,1,0,0,40,1,0
"25588",23,5,254127,1,1,4,6,1,2,0,0,50,1,1
"25589",30,3,138744,2,1,7,4,1,1,0,0,40,1,1
"25590",46,3,128460,13,2,3,2,1,1,0,0,40,1,1
"25591",21,1,56582,6,1,11,4,1,1,0,0,10,1,1
"25592",52,3,153751,5,5,5,1,2,2,0,0,30,1,1
"25593",26,3,284343,1,1,4,1,1,1,0,0,50,1,1
"25594",27,1,312692,1,1,11,1,1,1,0,0,12,1,1
"25595",28,3,111520,3,1,10,5,1,2,0,0,40,36,1
"25596",50,6,304955,1,2,6,2,1,1,0,0,60,1,0
"25597",28,3,288598,2,2,7,2,1,1,0,0,35,1,1
"25599",32,3,230484,9,5,6,5,1,2,0,0,35,1,1
"25600",30,4,319280,6,1,7,1,1,1,0,0,40,1,1
"25601",51,5,186416,1,3,1,1,1,2,0,0,40,1,1
"25602",40,5,147372,6,1,12,1,1,1,0,2444,40,1,0
"25603",36,3,145933,2,1,2,1,1,1,0,2258,70,1,1
"25604",28,3,110164,6,3,5,6,2,1,0,0,24,1,1
"25605",49,3,225454,7,2,4,2,1,1,0,0,45,1,0
"25607",41,2,144002,1,2,2,2,1,1,0,0,60,1,0
"25608",55,3,225365,2,7,5,5,1,2,0,0,30,1,1
"25610",21,3,89991,6,1,1,4,1,2,0,0,40,1,1
"25612",49,6,229737,11,2,4,2,1,1,99999,0,37,1,0
"25613",59,3,145574,3,2,1,2,1,1,0,0,40,1,1
"25614",41,3,274363,6,5,6,1,1,1,0,0,80,1,0
"25615",59,3,365390,6,2,7,2,1,1,0,0,40,1,1
"25617",42,3,183384,6,3,1,1,2,2,0,0,40,1,1
"25618",41,5,112797,4,3,4,5,1,2,0,0,60,1,1
"25621",42,5,186909,7,2,2,3,1,2,0,0,45,1,0
"25622",25,3,25497,1,2,4,2,1,1,0,0,40,1,1
"25625",39,3,30916,2,2,7,2,1,1,0,0,40,1,1
"25626",34,3,123270,2,2,7,2,1,1,0,0,40,1,0
"25627",22,2,210165,6,1,7,1,1,1,0,0,40,1,1
"25631",27,3,250314,5,2,12,2,1,1,0,0,40,28,1
"25633",46,3,186172,1,2,4,2,1,1,3103,0,40,1,0
"25634",56,6,98418,11,2,4,2,1,1,99999,0,40,1,0
"25636",56,3,147653,2,3,1,5,1,2,0,0,32,1,1
"25637",35,3,195946,6,2,7,2,3,1,0,0,40,13,0
"25640",38,3,177154,2,2,5,2,1,1,0,0,40,1,1
"25641",40,4,73883,6,2,11,2,1,1,0,0,40,1,0
"25643",22,3,43535,6,2,2,3,1,2,0,0,40,1,1
"25644",32,1,104509,2,3,5,1,1,2,0,0,25,1,1
"25646",25,3,152046,1,1,4,4,1,2,0,0,40,28,1
"25647",36,3,52327,4,2,4,2,5,1,0,0,40,12,0
"25650",37,3,189674,1,5,2,5,2,2,0,0,40,1,1
"25651",22,3,222993,2,1,4,4,1,1,0,0,54,1,1
"25653",42,3,144995,15,1,3,1,1,1,0,0,25,1,1
"25655",33,3,288398,1,3,1,1,1,2,0,0,45,1,1
"25657",27,3,167737,16,1,10,1,1,1,0,0,45,1,1
"25659",30,3,165686,1,1,5,1,1,2,0,0,40,1,1
"25660",52,2,40200,6,7,7,1,2,1,0,0,35,1,1
"25662",47,5,216657,4,1,4,1,1,1,0,0,35,1,0
"25663",61,3,124242,2,2,12,2,2,1,0,0,40,4,1
"25664",39,5,239119,4,3,4,1,2,1,0,0,40,25,1
"25665",47,3,190072,6,3,6,5,1,1,0,0,50,1,1
"25667",37,3,236990,6,2,10,2,1,1,3464,0,40,1,1
"25668",31,3,101761,2,2,7,2,1,1,0,0,51,1,1
"25669",69,2,37745,8,2,6,2,1,1,0,0,8,1,1
"25670",22,3,424494,6,1,5,4,1,1,0,0,25,1,1
"25672",24,3,100605,6,1,10,4,5,1,0,0,14,1,1
"25673",42,3,220776,2,5,3,5,1,1,0,0,40,15,1
"25674",30,5,154950,1,2,12,2,1,1,0,0,72,1,0
"25675",28,3,192283,4,4,6,1,1,2,0,0,80,1,0
"25678",35,1,193241,2,2,7,2,1,1,0,1651,40,1,1
"25679",22,3,109053,16,2,8,2,1,1,0,0,40,1,1
"25681",38,5,172855,1,2,4,3,2,2,0,1887,40,1,0
"25682",27,3,68848,1,1,1,5,1,2,0,0,35,1,1
"25683",30,3,229051,5,2,5,2,1,1,0,0,37,1,1
"25684",27,3,106039,1,3,4,4,1,2,0,0,50,1,1
"25685",25,3,112835,1,1,4,1,1,1,0,0,40,1,1
"25686",36,3,205396,2,7,5,1,1,2,0,0,4,1,1
"25687",32,3,283400,2,1,10,1,1,2,0,0,40,1,1
"25688",70,3,195739,13,7,7,5,1,1,0,0,45,1,1
"25690",40,3,303291,6,2,5,3,1,2,0,0,35,1,1
"25692",57,2,165922,2,2,7,2,1,1,0,0,50,1,1
"25693",39,3,65738,4,1,5,1,1,2,0,0,32,1,1
"25694",49,3,175070,6,3,5,5,1,2,0,0,40,1,1
"25695",43,3,339814,6,2,4,2,1,1,5178,0,40,1,0
"25696",26,3,150132,2,1,1,1,1,2,0,0,45,1,1
"25698",60,2,166153,6,2,6,2,1,1,0,0,50,1,1
"25699",46,3,110171,4,2,4,2,1,1,15024,0,50,1,0
"25700",26,3,94477,6,2,8,2,1,1,7298,0,55,1,0
"25702",31,3,106347,6,2,1,3,2,2,0,0,40,1,1
"25703",59,3,214865,2,7,2,5,1,2,0,0,50,1,1
"25705",18,3,96445,6,1,5,4,1,2,0,0,24,1,1
"25706",22,3,102632,6,2,2,2,1,1,0,0,45,1,1
"25707",24,3,209034,7,2,6,4,1,2,0,0,20,1,1
"25708",53,1,153486,13,2,8,2,1,1,0,0,40,1,0
"25710",24,3,186213,6,2,11,2,1,1,0,0,50,1,0
"25713",52,4,125796,2,1,1,1,2,1,0,0,40,1,1
"25714",32,3,183304,8,2,8,2,1,1,0,0,99,1,0
"25715",34,3,329587,13,5,5,1,1,2,0,0,35,1,1
"25716",35,5,182570,7,2,12,2,1,1,0,0,40,1,0
"25719",53,5,131258,11,1,4,1,1,2,0,0,50,1,0
"25720",23,3,103632,2,1,1,1,1,2,0,0,40,1,1
"25721",40,3,241895,6,2,1,2,1,1,0,0,40,1,1
"25723",50,3,20795,2,2,9,2,1,1,0,0,60,1,0
"25724",17,3,347322,13,1,6,4,1,2,0,0,20,1,1
"25725",53,5,103995,1,3,4,1,1,2,0,1876,54,1,1
"25726",32,3,53206,1,3,7,1,1,1,0,0,50,1,0
"25727",43,3,387839,2,1,1,6,1,2,0,0,40,1,1
"25728",18,3,57108,3,1,6,4,1,1,0,0,16,1,1
"25729",62,3,177791,13,3,5,4,1,2,0,0,40,1,1
"25731",46,3,249935,10,2,4,2,1,1,0,0,70,1,1
"25734",26,3,181920,1,2,4,3,1,2,0,0,45,1,0
"25735",23,3,434467,2,1,6,1,1,1,0,0,48,1,1
"25736",30,3,113364,2,1,10,6,1,1,0,0,40,37,1
"25738",35,2,95455,1,3,2,5,1,2,0,0,55,1,1
"25739",39,3,209867,6,1,1,1,1,2,13550,0,45,1,0
"25740",35,6,79586,4,2,4,2,3,1,0,0,40,4,0
"25741",41,3,289669,2,7,10,1,1,2,0,0,40,1,1
"25742",31,3,347166,6,3,7,4,1,1,4650,0,40,1,1
"25744",46,5,14878,11,2,4,2,3,1,0,0,40,13,0
"25745",31,3,266126,2,1,5,1,1,2,0,0,30,1,1
"25747",42,3,125280,1,2,2,2,1,1,3137,0,40,1,1
"25748",23,3,173535,2,1,6,4,1,1,0,0,40,1,1
"25749",21,3,77665,6,1,5,4,1,1,0,0,35,1,1
"25750",49,3,280525,6,2,1,2,1,1,0,0,45,1,0
"25751",53,3,479621,8,3,11,1,2,1,0,0,40,1,1
"25752",38,5,194630,1,1,12,1,1,2,4787,0,43,1,0
"25753",36,3,247600,7,3,2,5,3,2,0,0,40,22,1
"25754",32,3,258406,6,1,7,5,1,1,0,0,72,5,1
"25755",20,3,107746,3,1,8,6,1,1,0,0,40,28,1
"25756",17,3,47407,3,1,5,4,1,1,0,0,10,1,1
"25757",22,3,229987,6,1,11,6,3,2,0,0,32,1,1
"25758",25,3,312338,8,1,7,5,4,1,0,0,40,1,1
"25760",24,3,373718,6,1,9,1,1,1,0,0,20,1,1
"25762",20,3,472789,14,1,9,1,1,1,0,0,30,26,1
"25763",60,2,27886,6,2,2,2,1,1,0,0,40,1,0
"25765",52,3,123011,6,2,2,2,1,1,0,0,45,1,0
"25766",36,3,306567,2,2,8,3,1,2,0,0,40,1,0
"25768",22,3,260594,3,1,6,5,1,2,0,0,25,1,1
"25770",37,3,186808,2,1,6,5,1,1,0,0,40,1,1
"25771",30,3,373213,8,3,6,1,1,2,0,0,40,1,0
"25772",44,3,187629,7,1,7,1,1,1,0,0,25,1,1
"25773",63,3,106648,2,2,7,2,1,1,0,0,25,1,1
"25776",17,3,239947,3,1,1,4,1,1,0,0,40,1,1
"25777",21,3,349041,2,1,3,1,1,1,0,0,40,1,1
"25779",46,3,182715,9,3,2,1,1,1,0,0,40,1,1
